春 晚,#genre#
西安商务资讯,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226368/1.m3u8
西安影视,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226369/1.m3u8
西安丝路,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226370/1.m3u8
西安教育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226371/index.m3u8
咸阳-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
杨凌-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226373/index.m3u8
延安-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226374/1.m3u8
延安-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226375/1.m3u8
铜川-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226379/1.m3u8
铜川-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226380/1.m3u8
宝鸡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226383/1.m3u8
宝鸡-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226384/1.m3u8
宁强-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226390/1.m3u8
宁强-2,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226389/1.m3u8
汉中-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/1.m3u8
汉中-3,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
佛坪-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226454/1.m3u8
镇巴-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226457/1.m3u8
略阳-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226322/1.m3u8
西乡-1,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
榆林-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226377/1.m3u8
商洛-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226378/1.m3u8
渭南-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226376/1.m3u8
安康-1,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226385/1.m3u8
纪实人文,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226230/index.m3u8
山东教育卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
置业频道,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226241/index.m3u8
京视剧场,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226242/index.m3u8
家庭理财,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226244/index.m3u8
奕坦春秋,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226245/index.m3u8
发现之旅,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226235/index.m3u8
老故事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226236/index.m3u8
陕西地方台,#genre#
华阴1台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225856/index.m3u8
华阴2台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225857/index.m3u8
合阳1台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225858/index.m3u8
合阳2台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225859/index.m3u8
合阳3台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225860/index.m3u8
岚皋电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225861/index.m3u8
西乡电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225862/index.m3u8
蓝田电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225864/index.m3u8
蓝田电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225865/index.m3u8
周至电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225867/index.m3u8
凤县电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225868/index.m3u8
陈仓电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225869/index.m3u8
麟游电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225870/index.m3u8
洋县电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225871/index.m3u8
定边电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225873/index.m3u8
韩城综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225874/index.m3u8
旬阳新闻综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225878/index.m3u8
石泉电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225879/index.m3u8
勉县电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225880/index.m3u8
宁强1台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225881/index.m3u8
南郑电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225882/index.m3u8
镇巴电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225883/index.m3u8
耀州电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225884/index.m3u8
宝塔电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225885/index.m3u8
黄陵电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225886/index.m3u8
子长电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225887/index.m3u8
志丹电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225888/index.m3u8
延川融媒,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225889/index.m3u8
佳县1台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225890/index.m3u8
府谷电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225891/index.m3u8
靖边1台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225892/index.m3u8
神木1台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225893/index.m3u8
横山电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225894/index.m3u8
米脂电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225895/index.m3u8
长安电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225896/index.m3u8
杨凌电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225897/index.m3u8
武功电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225898/index.m3u8
泾阳电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225899/index.m3u8
安塞电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225902/index.m3u8
甘泉电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225904/index.m3u8
佛坪电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225905/index.m3u8
CETV-4,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225906/index.m3u8
延长电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225907/index.m3u8
洛川融媒,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225908/index.m3u8
宜川电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225909/index.m3u8
吴起电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225910/index.m3u8
岐山电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225911/index.m3u8
大荔新闻综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225912/index.m3u8
蒲城-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225913/index.m3u8
白水电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225914/index.m3u8
渭南新闻综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225915/index.m3u8
黄龙综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225916/index.m3u8
泾阳电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225917/index.m3u8
太白电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225918/index.m3u8
合阳电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225919/index.m3u8
西安高陵电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225920/index.m3u8
白河电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225921/index.m3u8
汉阴电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225922/index.m3u8
宁陕电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225923/index.m3u8
平利电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225924/index.m3u8
旬阳民生文化,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225925/index.m3u8
镇坪电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225926/index.m3u8
CHC家庭影院,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225927/index.m3u8
紫阳综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225928/index.m3u8
凤翔电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225929/index.m3u8
凤翔文化影视,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225930/index.m3u8
麟游电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225931/index.m3u8
岐山电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225932/index.m3u8
眉县新闻综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225933/index.m3u8
宝鸡经济生活,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225934/index.m3u8
扶风电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225935/index.m3u8
扶风电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225936/index.m3u8
千阳电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225937/index.m3u8
陇县电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225938/index.m3u8
陇县道德文化,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225939/index.m3u8
杨凌现代农业,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225940/index.m3u8
杨凌现代农业,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225941/index.m3u8
CCTV1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225942/index.m3u8
留坝电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225943/index.m3u8
城固电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225944/index.m3u8
宁强电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225945/index.m3u8
勉县经济,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225946/index.m3u8
佛坪电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225947/index.m3u8
商洛本地,#genre#
商洛,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225825/index.m3u8
商洛,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225824/index.m3u8
商洛,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225666/index.m3u8
商洛,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226378/1.m3u8
商洛,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225825/index.m3u8
商州,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225875/index.m3u8
商州,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225875/index.m3u8
商州,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225948/index.m3u8
商州,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225948/index.m3u8
商州,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225875/index.m3u8
商州,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225948/index.m3u8
洛南,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225949/index.m3u8
山阳,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225950/index.m3u8
山阳电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225951/index.m3u8
丹凤,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225952/index.m3u8
商南-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225953/index.m3u8
镇安电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225954/index.m3u8
商州1台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225875/index.m3u8
镇安,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225876/index.m3u8
柞水,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225877/index.m3u
华州-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225955/index.m3u8
华州-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225956/index.m3u8
人文旅游,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225957/index.m3u8
潼关公共频道,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225958/index.m3u8
美丽大荔,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225959/index.m3u8
大荔影视频道,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225960/index.m3u8
澄城新闻频道,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225961/index.m3u8
澄城公共频道,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225962/index.m3u8
蒲城电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225963/index.m3u8
白水电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225964/index.m3u8
韩城生活,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225965/index.m3u8
临潼电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225966/index.m3u8
临潼影视,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225967/index.m3u8
周至电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225968/index.m3u8
鄠邑电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225969/index.m3u8
陕西西安,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225970/index.m3u8
高陵电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225971/index.m3u8
三原电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225973/index.m3u8
三原戏曲,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225974/index.m3u8
兴平新闻,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225975/index.m3u8
乾县电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225977/index.m3u8
礼泉新闻,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225978/index.m3u8
礼泉生活,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225979/index.m3u8
永寿电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225980/index.m3u8
永寿电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225981/index.m3u8
彬州新闻综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225982/index.m3u8
彬州人文经济,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225983/index.m3u8
旬邑综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225985/index.m3u8
淳化电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225986/index.m3u8
武功电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225987/index.m3u8
榆阳电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225990/index.m3u8
神木-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225991/index.m3u8
府谷电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225992/index.m3u8
定边电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225993/index.m3u8
榆林电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225995/index.m3u8
子洲电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225997/index.m3u8
未知,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225866/index.m3u8
全国党员干部远程教育,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225989/index.m3u8
CCTV1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225994/index.m3u8
CCTV1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225996/index.m3u8
未知,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225998/index.m3u8
兴平戏曲,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225976/index.m3u8
长武戏曲,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225984/index.m3u8
